id,slug,speakers,title,url
519638,annalee_newitz_how_fantasy_worlds_can_spark_real_change,Annalee Newitz,How fantasy worlds can spark real change,https://www.ted.com/talks/annalee_newitz_how_fantasy_worlds_can_spark_real_change
528474,nicola_storelli_and_daniele_zanzi_scientists_are_obsessed_with_this_lake,Nicola Storelli and Daniele Zanzi,Scientists are obsessed with this lake,https://www.ted.com/talks/nicola_storelli_and_daniele_zanzi_scientists_are_obsessed_with_this_lake
529953,daniel_lubetzky_why_the_world_needs_more_builders_and_less_us_vs_them,Daniel Lubetzky,"Why the world needs more builders — and less ""us vs. them""",https://www.ted.com/talks/daniel_lubetzky_why_the_world_needs_more_builders_and_less_us_vs_them
529820,bill_ackman_an_activist_investor_on_challenging_the_status_quo,Bill Ackman,An activist investor on challenging the status quo,https://www.ted.com/talks/bill_ackman_an_activist_investor_on_challenging_the_status_quo
528335,meryam_sugulle_1_simple_question_that_could_improve_women_s_health,Meryam Sugulle,1 simple question that could improve women's health,https://www.ted.com/talks/meryam_sugulle_1_simple_question_that_could_improve_women_s_health
529941,ian_bremmer_how_far_away_is_a_ceasefire_an_update_on_gaza_and_the_rafah_invasion,Ian Bremmer,How far away is a ceasefire? An update on Gaza and the Rafah invasion,https://www.ted.com/talks/ian_bremmer_how_far_away_is_a_ceasefire_an_update_on_gaza_and_the_rafah_invasion
529056,joseph_lacey_how_could_so_many_people_support_hitler,Joseph Lacey,How could so many people support Hitler?,https://www.ted.com/talks/joseph_lacey_how_could_so_many_people_support_hitler
529322,sarah_j_doherty_how_aerosols_brighten_clouds_and_cool_the_planet,Sarah J. Doherty,How aerosols brighten clouds — and cool the planet,https://www.ted.com/talks/sarah_j_doherty_how_aerosols_brighten_clouds_and_cool_the_planet
529429,jason_rugolo_welcome_to_the_world_of_audio_computers,Jason Rugolo,Welcome to the world of audio computers,https://www.ted.com/talks/jason_rugolo_welcome_to_the_world_of_audio_computers
527910,luke_m_jacobus_why_do_bugs_swarm_over_water,Luke M. Jacobus,Why do bugs swarm over water?,https://www.ted.com/talks/luke_m_jacobus_why_do_bugs_swarm_over_water
528908,andrew_yang_why_us_politics_is_broken_and_how_to_fix_it,Andrew Yang,Why US politics is broken — and how to fix it,https://www.ted.com/talks/andrew_yang_why_us_politics_is_broken_and_how_to_fix_it
526278,randy_seriguchi_jr_the_us_has_a_teacher_shortage_here_s_how_to_fix_it,Randy Seriguchi Jr.,The US has a teacher shortage — here's how to fix it,https://www.ted.com/talks/randy_seriguchi_jr_the_us_has_a_teacher_shortage_here_s_how_to_fix_it
528423,the_audacious_project_audacious_dreams_celebrating_the_first_class_of_audacious_projects,The Audacious Project,Audacious Dreams: Celebrating the first class of Audacious Projects,https://www.ted.com/talks/the_audacious_project_audacious_dreams_celebrating_the_first_class_of_audacious_projects
524836,george_blair_west_is_your_partner_the_one_wrong_question,George Blair-West,"Is your partner ""the one?"" Wrong question",https://www.ted.com/talks/george_blair_west_is_your_partner_the_one_wrong_question
527908,ted_ed_how_to_increase_your_happiness, TED-Ed,How to increase your happiness,https://www.ted.com/talks/ted_ed_how_to_increase_your_happiness
529046,scott_galloway_how_the_us_is_destroying_young_people_s_future,Scott Galloway,How the US is destroying young people's future,https://www.ted.com/talks/scott_galloway_how_the_us_is_destroying_young_people_s_future
528484,helen_toner_how_to_govern_ai_even_if_it_s_hard_to_predict,Helen Toner,How to govern AI — even if it's hard to predict,https://www.ted.com/talks/helen_toner_how_to_govern_ai_even_if_it_s_hard_to_predict
525800,saket_soni_the_workers_rebuilding_communities_after_natural_disasters,Saket Soni,The workers rebuilding communities after natural disasters,https://www.ted.com/talks/saket_soni_the_workers_rebuilding_communities_after_natural_disasters
526880,george_zaidan_how_do_gas_masks_actually_work,George Zaidan,How do gas masks actually work?,https://www.ted.com/talks/george_zaidan_how_do_gas_masks_actually_work
527254,bonnie_hancock_my_epic_journey_becoming_the_fastest_person_to_paddle_around_australia,Bonnie Hancock,My epic journey becoming the fastest person to paddle around Australia,https://www.ted.com/talks/bonnie_hancock_my_epic_journey_becoming_the_fastest_person_to_paddle_around_australia
527863,demis_hassabis_how_ai_is_unlocking_the_secrets_of_nature_and_the_universe,Demis Hassabis,How AI is unlocking the secrets of nature and the universe,https://www.ted.com/talks/demis_hassabis_how_ai_is_unlocking_the_secrets_of_nature_and_the_universe
528495,ryan_panchadsaram_anjali_grover_and_david_biello_an_updated_action_plan_for_solving_the_climate_crisis_and_a_look_at_progress_to_date,"Ryan Panchadsaram, Anjali Grover and David Biello",An updated action plan for solving the climate crisis — and a look at progress to date,https://www.ted.com/talks/ryan_panchadsaram_anjali_grover_and_david_biello_an_updated_action_plan_for_solving_the_climate_crisis_and_a_look_at_progress_to_date
528289,pete_stavros_the_secret_ingredient_of_business_success,Pete Stavros,The secret ingredient of business success,https://www.ted.com/talks/pete_stavros_the_secret_ingredient_of_business_success
528604,ted_openai_and_paul_trillo_what_ted_will_look_like_in_40_years_according_to_sora,"TED, OpenAI and Paul Trillo",What TED will look like in 40 years — according to Sora,https://www.ted.com/talks/ted_openai_and_paul_trillo_what_ted_will_look_like_in_40_years_according_to_sora
521815,geoffrey_e_braswell_the_rise_and_fall_of_the_maya_empire_s_most_powerful_city,Geoffrey E. Braswell,The rise and fall of the Maya Empire’s most powerful city,https://www.ted.com/talks/geoffrey_e_braswell_the_rise_and_fall_of_the_maya_empire_s_most_powerful_city
527006,oral_mcguire_how_to_live_with_fire,Oral McGuire,How to live with fire,https://www.ted.com/talks/oral_mcguire_how_to_live_with_fire
528005,niceaunties_the_weird_and_wonderful_art_of_niceaunties, Niceaunties,The weird and wonderful art of Niceaunties,https://www.ted.com/talks/niceaunties_the_weird_and_wonderful_art_of_niceaunties
526878,jacqueline_doan_and_alex_kazachek_does_math_have_a_major_flaw,Jacqueline Doan and Alex Kazachek,Does math have a major flaw?,https://www.ted.com/talks/jacqueline_doan_and_alex_kazachek_does_math_have_a_major_flaw
525798,kelly_d_parker_the_art_of_persuasive_storytelling,Kelly D. Parker,The art of persuasive storytelling,https://www.ted.com/talks/kelly_d_parker_the_art_of_persuasive_storytelling
525470,louise_mabulo_a_climate_solution_the_wisdom_passed_down_through_generations,Louise Mabulo,A climate solution? The wisdom passed down through generations,https://www.ted.com/talks/louise_mabulo_a_climate_solution_the_wisdom_passed_down_through_generations
528011,mustafa_suleyman_what_is_an_ai_anyway,Mustafa Suleyman,What is an AI anyway?,https://www.ted.com/talks/mustafa_suleyman_what_is_an_ai_anyway
527782,daniela_rus_how_ai_will_step_off_the_screen_and_into_the_real_world,Daniela Rus,How AI will step off the screen and into the real world,https://www.ted.com/talks/daniela_rus_how_ai_will_step_off_the_screen_and_into_the_real_world
527319,joseph_lacey_picture_a_perfect_society_what_does_it_look_like,Joseph Lacey,Picture a perfect society. What does it look like?,https://www.ted.com/talks/joseph_lacey_picture_a_perfect_society_what_does_it_look_like
522923,gabriel_marmentini_how_to_be_an_active_citizen_and_spark_change,Gabriel Marmentini,How to be an active citizen and spark change,https://www.ted.com/talks/gabriel_marmentini_how_to_be_an_active_citizen_and_spark_change
527649,aziz_abu_sarah_and_maoz_inon_a_palestinian_and_an_israeli_face_to_face,Aziz Abu Sarah and Maoz Inon,"A Palestinian and an Israeli, face to face",https://www.ted.com/talks/aziz_abu_sarah_and_maoz_inon_a_palestinian_and_an_israeli_face_to_face
526916,brian_crim_the_nazis_recruited_to_win_the_cold_war,Brian Crim,The Nazis recruited to win the Cold War,https://www.ted.com/talks/brian_crim_the_nazis_recruited_to_win_the_cold_war
525472,hanjo_seibert_what_you_can_do_to_stop_economic_crime,Hanjo Seibert,What you can do to stop economic crime,https://www.ted.com/talks/hanjo_seibert_what_you_can_do_to_stop_economic_crime
526994,fixable_unsolicited_advice_boeing_how_to_lead_in_a_crisis,Fixable,Unsolicited Advice: Boeing & how to lead in a crisis,https://www.ted.com/talks/fixable_unsolicited_advice_boeing_how_to_lead_in_a_crisis
526160,matthew_ebert_3_strategies_to_address_the_teacher_shortage_crisis,Matthew Ebert,3 strategies to address the teacher shortage crisis,https://www.ted.com/talks/matthew_ebert_3_strategies_to_address_the_teacher_shortage_crisis
526876,stephanie_honchell_smith_how_to_prevent_political_corruption,Stephanie Honchell Smith,How to prevent political corruption,https://www.ted.com/talks/stephanie_honchell_smith_how_to_prevent_political_corruption
525593,desiree_akhavan_why_you_should_disappoint_your_parents,Desiree Akhavan,Why you should disappoint your parents,https://www.ted.com/talks/desiree_akhavan_why_you_should_disappoint_your_parents
522492,ted_tech_why_people_and_ai_make_good_business_partners,TED Tech,Why people and AI make good business partners ,https://www.ted.com/talks/ted_tech_why_people_and_ai_make_good_business_partners
523970,jen_walsh_can_cannabis_help_you_sleep_here_s_the_science,Jen Walsh,Can cannabis help you sleep? Here's the science,https://www.ted.com/talks/jen_walsh_can_cannabis_help_you_sleep_here_s_the_science
524525,adam_clulow_the_true_story_behind_the_legend_of_the_47_ronin,Adam Clulow,The true story behind the legend of the 47 Rōnin,https://www.ted.com/talks/adam_clulow_the_true_story_behind_the_legend_of_the_47_ronin
509331,tracie_revis_a_new_national_park_to_reclaim_indigenous_land,Tracie Revis,A new national park to reclaim Indigenous land,https://www.ted.com/talks/tracie_revis_a_new_national_park_to_reclaim_indigenous_land
525599,chris_anderson_and_monique_ruff_bell_ideas_change_everything_and_what_s_next_for_ted,Chris Anderson and Monique Ruff-Bell,Ideas change everything — and what's next for TED,https://www.ted.com/talks/chris_anderson_and_monique_ruff_bell_ideas_change_everything_and_what_s_next_for_ted
524513,dyhia_belhabib_can_ai_catch_criminals_at_sea,Dyhia Belhabib,Can AI catch criminals at sea?,https://www.ted.com/talks/dyhia_belhabib_can_ai_catch_criminals_at_sea
524221,tunde_olaniran_music_movement_and_poetry,Tunde Olaniran,"Music, movement and poetry",https://www.ted.com/talks/tunde_olaniran_music_movement_and_poetry
524816,noah_charney_why_is_the_scream_screaming,Noah Charney,"Why is ""The Scream"" screaming?",https://www.ted.com/talks/noah_charney_why_is_the_scream_screaming
521884,catalina_lotero_a_futuristic_vision_for_latin_america_rooted_in_ancient_design,Catalina Lotero,"A futuristic vision for Latin America, rooted in ancient design",https://www.ted.com/talks/catalina_lotero_a_futuristic_vision_for_latin_america_rooted_in_ancient_design
520637,sarah_edmondson_how_to_spot_a_cult,Sarah Edmondson,How to spot a cult,https://www.ted.com/talks/sarah_edmondson_how_to_spot_a_cult
524527,henry_ou_what_is_earwax_and_should_you_get_rid_of_it,Henry Ou,What is earwax — and should you get rid of it?,https://www.ted.com/talks/henry_ou_what_is_earwax_and_should_you_get_rid_of_it
522495,anthony_tan_and_amane_dannouni_want_to_succeed_in_business_find_a_problem_to_solve,Anthony Tan and Amane Dannouni,Want to succeed in business? Find a problem to solve,https://www.ted.com/talks/anthony_tan_and_amane_dannouni_want_to_succeed_in_business_find_a_problem_to_solve
525168,maria_sophocles_what_happens_to_sex_in_midlife_a_look_at_the_bedroom_gap,Maria Sophocles,"What happens to sex in midlife? A look at the ""bedroom gap""",https://www.ted.com/talks/maria_sophocles_what_happens_to_sex_in_midlife_a_look_at_the_bedroom_gap
522925,jordan_klepper_a_comedian_s_take_on_how_to_save_democracy,Jordan Klepper,A comedian's take on how to save democracy,https://www.ted.com/talks/jordan_klepper_a_comedian_s_take_on_how_to_save_democracy
521226,how_to_be_a_better_human_alok_is_microdosing_creativity_and_rejecting_norms,How to Be a Better Human,ALOK is microdosing creativity and rejecting norms,https://www.ted.com/talks/how_to_be_a_better_human_alok_is_microdosing_creativity_and_rejecting_norms
523866,xiaojun_tom_wang_the_human_cost_of_coal_mining_in_china,"Xiaojun ""Tom"" Wang",The human cost of coal mining in China,https://www.ted.com/talks/xiaojun_tom_wang_the_human_cost_of_coal_mining_in_china
522399,ted_health_the_bias_behind_your_undiagnosed_chronic_pain,TED Health,The bias behind your undiagnosed chronic pain ,https://www.ted.com/talks/ted_health_the_bias_behind_your_undiagnosed_chronic_pain
521786,shannon_odell_what_earth_in_2050_could_look_like,Shannon Odell,What Earth in 2050 could look like,https://www.ted.com/talks/shannon_odell_what_earth_in_2050_could_look_like
524081,philipp_carlsson_szlezak_how_to_live_with_economic_doomsaying,Philipp Carlsson-Szlezak,How to live with economic doomsaying,https://www.ted.com/talks/philipp_carlsson_szlezak_how_to_live_with_economic_doomsaying
525467,the_ted_interview_how_bill_gates_spends_9_billion_a_year,The TED Interview,How Bill Gates spends $9 billion a year,https://www.ted.com/talks/the_ted_interview_how_bill_gates_spends_9_billion_a_year
522398,jim_snabe_your_invitation_to_help_build_a_sustainable_future,Jim Snabe,Your invitation to help build a sustainable future,https://www.ted.com/talks/jim_snabe_your_invitation_to_help_build_a_sustainable_future
524079,rebecca_mcmackin_let_your_garden_grow_wild,Rebecca McMackin,Let your garden grow wild,https://www.ted.com/talks/rebecca_mcmackin_let_your_garden_grow_wild
522433,iseult_gillespie_the_greek_myth_of_demeter_s_revenge,Iseult Gillespie,The Greek myth of Demeter's revenge,https://www.ted.com/talks/iseult_gillespie_the_greek_myth_of_demeter_s_revenge
523863,ken_goldberg_why_don_t_we_have_better_robots_yet,Ken Goldberg,Why don't we have better robots yet?,https://www.ted.com/talks/ken_goldberg_why_don_t_we_have_better_robots_yet
522927,amber_cabral_3_steps_to_better_connect_with_your_fellow_humans,Amber Cabral,3 steps to better connect with your fellow humans,https://www.ted.com/talks/amber_cabral_3_steps_to_better_connect_with_your_fellow_humans
521539,daniella_ballou_aares_how_business_leaders_can_renew_democracy,Daniella Ballou-Aares,How business leaders can renew democracy,https://www.ted.com/talks/daniella_ballou_aares_how_business_leaders_can_renew_democracy
523993,veronica_kalas_the_underground_cities_of_the_byzantine_empire,Veronica Kalas,The underground cities of the Byzantine Empire,https://www.ted.com/talks/veronica_kalas_the_underground_cities_of_the_byzantine_empire
521886,diarra_bousso_how_to_choose_clothes_for_longevity_not_the_landfill,Diarra Bousso,"How to choose clothes for longevity, not the landfill",https://www.ted.com/talks/diarra_bousso_how_to_choose_clothes_for_longevity_not_the_landfill
522612,madison_mohns_ai_and_the_paradox_of_self_replacing_workers,Madison Mohns,AI and the paradox of self-replacing workers,https://www.ted.com/talks/madison_mohns_ai_and_the_paradox_of_self_replacing_workers
521813,judy_grisel_what_causes_addiction_and_why_is_it_so_hard_to_treat,Judy Grisel,"What causes addiction, and why is it so hard to treat?",https://www.ted.com/talks/judy_grisel_what_causes_addiction_and_why_is_it_so_hard_to_treat
503495,mike_posner_5_lessons_on_happiness_from_pop_fame_to_poisonous_snakes,Mike Posner,5 lessons on happiness — from pop fame to poisonous snakes,https://www.ted.com/talks/mike_posner_5_lessons_on_happiness_from_pop_fame_to_poisonous_snakes
522342,chantale_zuzi_leader_dear_fellow_refugees_here_s_how_i_found_resilience,Chantale Zuzi Leader,"Dear fellow refugees, here's how I found resilience",https://www.ted.com/talks/chantale_zuzi_leader_dear_fellow_refugees_here_s_how_i_found_resilience
519688,abbas_ardehali_the_miracle_of_organ_donation_and_a_breakthrough_for_the_future,Abbas Ardehali,The miracle of organ donation — and a breakthrough for the future,https://www.ted.com/talks/abbas_ardehali_the_miracle_of_organ_donation_and_a_breakthrough_for_the_future
521009,franziska_naether_why_was_the_rosetta_stone_so_important,Franziska Naether,Why was the Rosetta Stone so important?,https://www.ted.com/talks/franziska_naether_why_was_the_rosetta_stone_so_important
522332,tombo_banda_meet_mini_grids_the_clean_energy_solution_bringing_power_to_millions,Tombo Banda,Meet mini-grids — the clean energy solution bringing power to millions,https://www.ted.com/talks/tombo_banda_meet_mini_grids_the_clean_energy_solution_bringing_power_to_millions
519837,reed_j_williams_and_lindsay_morris_how_a_sanctuary_for_self_expression_can_change_lives,Reed J. Williams and Lindsay Morris,How a sanctuary for self-expression can change lives,https://www.ted.com/talks/reed_j_williams_and_lindsay_morris_how_a_sanctuary_for_self_expression_can_change_lives
519458,dan_kwartler_one_of_the_world_s_oldest_condiments,Dan Kwartler,One of the world’s oldest condiments,https://www.ted.com/talks/dan_kwartler_one_of_the_world_s_oldest_condiments
492838,ashif_shaikh_a_path_to_social_safety_for_migrant_workers,Ashif Shaikh,A path to social safety for migrant workers,https://www.ted.com/talks/ashif_shaikh_a_path_to_social_safety_for_migrant_workers
521890,alex_keshavarzi_3_mysteries_of_the_universe_and_a_new_force_that_might_explain_them,Alex Keshavarzi,3 mysteries of the universe — and a new force that might explain them,https://www.ted.com/talks/alex_keshavarzi_3_mysteries_of_the_universe_and_a_new_force_that_might_explain_them
511250,mary_ann_sieghart_why_are_women_still_taken_less_seriously_than_men,Mary Ann Sieghart,Why are women still taken less seriously than men?,https://www.ted.com/talks/mary_ann_sieghart_why_are_women_still_taken_less_seriously_than_men
521010,delaney_thull_5_philosophers_on_anger,Delaney Thull,5 philosophers on anger,https://www.ted.com/talks/delaney_thull_5_philosophers_on_anger
521537,shruthi_baskaran_makanju_the_unsung_heroes_fighting_malnutrition,Shruthi Baskaran-Makanju,The unsung heroes fighting malnutrition,https://www.ted.com/talks/shruthi_baskaran_makanju_the_unsung_heroes_fighting_malnutrition
520639,kim_scott_how_to_lead_with_radical_candor,Kim Scott,How to lead with radical candor,https://www.ted.com/talks/kim_scott_how_to_lead_with_radical_candor
522201,suleika_jaouad_how_to_find_creativity_and_purpose_in_the_face_of_adversity,Suleika Jaouad,How to find creativity and purpose in the face of adversity,https://www.ted.com/talks/suleika_jaouad_how_to_find_creativity_and_purpose_in_the_face_of_adversity
520114,jonathan_morris_how_humanity_got_hooked_on_coffee,Jonathan Morris,How humanity got hooked on coffee,https://www.ted.com/talks/jonathan_morris_how_humanity_got_hooked_on_coffee
521927,samar_ali_and_clint_brewer_how_to_bridge_political_divides_from_two_friends_on_opposing_sides,Samar Ali and Clint Brewer,How to bridge political divides — from two friends on opposing sides,https://www.ted.com/talks/samar_ali_and_clint_brewer_how_to_bridge_political_divides_from_two_friends_on_opposing_sides
521072,esha_chhabra_how_business_can_improve_the_world_not_just_the_bottom_line,Esha Chhabra,"How business can improve the world, not just the bottom line",https://www.ted.com/talks/esha_chhabra_how_business_can_improve_the_world_not_just_the_bottom_line
521677,divya_siddarth_how_ai_and_democracy_can_fix_each_other,Divya Siddarth,How AI and democracy can fix each other,https://www.ted.com/talks/divya_siddarth_how_ai_and_democracy_can_fix_each_other
520254,mahogany_n_motion_the_drumline_meets_the_danceline, Mahogany-N-Motion,The drumline meets the danceline,https://www.ted.com/talks/mahogany_n_motion_the_drumline_meets_the_danceline
520352,ilan_stavans_will_the_real_fernando_please_stand_up,Ilan Stavans,Will the real Fernando please stand up?,https://www.ted.com/talks/ilan_stavans_will_the_real_fernando_please_stand_up
520515,fixable_how_to_outsmart_bias_at_work,Fixable,How to outsmart bias at work,https://www.ted.com/talks/fixable_how_to_outsmart_bias_at_work
520635,tanishia_lavette_williams_the_billion_dollar_problem_in_education,Tanishia Lavette Williams,The billion-dollar problem in education,https://www.ted.com/talks/tanishia_lavette_williams_the_billion_dollar_problem_in_education
521685,leili_anvar_a_meditation_on_rumi_and_the_power_of_poetry,Leili Anvar,A meditation on Rumi and the power of poetry,https://www.ted.com/talks/leili_anvar_a_meditation_on_rumi_and_the_power_of_poetry
520312,karinna_grant_what_s_the_point_of_digital_fashion,Karinna Grant,What's the point of digital fashion?,https://www.ted.com/talks/karinna_grant_what_s_the_point_of_digital_fashion
520351,alex_rosenthal_can_you_solve_the_magical_maze_riddle,Alex Rosenthal,Can you solve the magical maze riddle?,https://www.ted.com/talks/alex_rosenthal_can_you_solve_the_magical_maze_riddle
520259,ludmila_rattis_how_poop_turns_into_forests,Ludmila Rattis,How poop turns into forests,https://www.ted.com/talks/ludmila_rattis_how_poop_turns_into_forests
520513,how_to_be_a_better_human_what_will_you_do_with_your_one_wild_and_precious_planet,How to Be a Better Human,What will you do with your one wild and precious planet? ,https://www.ted.com/talks/how_to_be_a_better_human_what_will_you_do_with_your_one_wild_and_precious_planet
521224,am_i_normal_with_mona_chalabi_the_spermageddon_is_coming,Am I Normal? with Mona Chalabi,The Spermageddon is coming,https://www.ted.com/talks/am_i_normal_with_mona_chalabi_the_spermageddon_is_coming
520315,ryan_pullen_how_clicking_a_single_link_can_cost_millions,Ryan Pullen,How clicking a single link can cost millions,https://www.ted.com/talks/ryan_pullen_how_clicking_a_single_link_can_cost_millions
519271,christine_schuler_deschryver_the_5_tenets_of_turning_pain_into_power,Christine Schuler Deschryver,The 5 tenets of turning pain into power,https://www.ted.com/talks/christine_schuler_deschryver_the_5_tenets_of_turning_pain_into_power
520647,chris_anderson_and_richard_saul_wurman_ted_is_40_here_s_how_it_all_started,Chris Anderson and Richard Saul Wurman,TED is 40 — here's how it all started,https://www.ted.com/talks/chris_anderson_and_richard_saul_wurman_ted_is_40_here_s_how_it_all_started
518206,stephanie_honchell_smith_the_warrior_who_defeated_the_mighty_mughals,Stephanie Honchell Smith,The warrior who defeated the mighty Mughals,https://www.ted.com/talks/stephanie_honchell_smith_the_warrior_who_defeated_the_mighty_mughals
519274,christy_l_haynes_can_nanoparticles_help_fight_hunger,Christy L. Haynes,Can nanoparticles help fight hunger?,https://www.ted.com/talks/christy_l_haynes_can_nanoparticles_help_fight_hunger
519613,susan_lozier_is_climate_change_slowing_down_the_ocean,Susan Lozier,Is climate change slowing down the ocean?,https://www.ted.com/talks/susan_lozier_is_climate_change_slowing_down_the_ocean
518602,rebecca_webster_when_ancient_wisdom_beats_modern_industry,Rebecca Webster,When ancient wisdom beats modern industry,https://www.ted.com/talks/rebecca_webster_when_ancient_wisdom_beats_modern_industry
519017,slava_balbek_how_to_design_for_dignity_during_times_of_war,Slava Balbek,How to design for dignity during times of war,https://www.ted.com/talks/slava_balbek_how_to_design_for_dignity_during_times_of_war
519257,amir_nizar_zuabi_the_herds_a_vast_act_of_theater_to_spark_climate_action,Amir Nizar Zuabi,"The Herds, a vast act of theater to spark climate action",https://www.ted.com/talks/amir_nizar_zuabi_the_herds_a_vast_act_of_theater_to_spark_climate_action
513298,olesya_khromeychuk_what_the_world_can_learn_from_ukraine_s_fight_for_democracy,Olesya Khromeychuk,What the world can learn from Ukraine's fight for democracy,https://www.ted.com/talks/olesya_khromeychuk_what_the_world_can_learn_from_ukraine_s_fight_for_democracy
517813,aaron_slepkov_why_can_t_you_put_metal_in_a_microwave,Aaron Slepkov,Why can't you put metal in a microwave?,https://www.ted.com/talks/aaron_slepkov_why_can_t_you_put_metal_in_a_microwave
519694,rethinking_with_adam_grant_hidden_figures_author_margot_lee_shetterly_on_reframing_the_stories_we_tell,ReThinking with Adam Grant,Hidden Figures author Margot Lee Shetterly on reframing the stories we tell,https://www.ted.com/talks/rethinking_with_adam_grant_hidden_figures_author_margot_lee_shetterly_on_reframing_the_stories_we_tell
519696,far_flung_with_saleem_reshamwala_the_artists_re_framing_chicago,Far Flung with Saleem Reshamwala,The artists re-framing Chicago,https://www.ted.com/talks/far_flung_with_saleem_reshamwala_the_artists_re_framing_chicago
519469,paige_alexander_when_you_inform_women_you_transform_lives,Paige Alexander,"When you inform women, you transform lives",https://www.ted.com/talks/paige_alexander_when_you_inform_women_you_transform_lives
520225,ali_abu_awwad_and_ami_dar_an_israeli_and_a_palestinian_talk_peace_dignity_and_safety,Ali Abu Awwad and Ami Dar,"An Israeli and a Palestinian talk peace, dignity and safety",https://www.ted.com/talks/ali_abu_awwad_and_ami_dar_an_israeli_and_a_palestinian_talk_peace_dignity_and_safety
517810,raiana_mckinney_and_esther_wozniak_the_fijian_myth_of_the_greedy_god,Raiana McKinney and Esther Wozniak,The Fijian myth of the greedy god,https://www.ted.com/talks/raiana_mckinney_and_esther_wozniak_the_fijian_myth_of_the_greedy_god
517770,zainab_usman_how_sci_fi_informs_our_climate_future_and_what_to_do_next,Zainab Usman,How sci-fi informs our climate future — and what to do next,https://www.ted.com/talks/zainab_usman_how_sci_fi_informs_our_climate_future_and_what_to_do_next
517768,maryam_banikarim_life_s_an_obstacle_course_here_s_how_to_navigate_it,Maryam Banikarim,Life's an obstacle course — here's how to navigate it,https://www.ted.com/talks/maryam_banikarim_life_s_an_obstacle_course_here_s_how_to_navigate_it
518806,the_merian_ensemble_atalanta, The Merian Ensemble,"""Atalanta""",https://www.ted.com/talks/the_merian_ensemble_atalanta
519572,kirsten_banks_the_aboriginal_knowledge_stored_in_the_stars,Kirsten Banks,The aboriginal knowledge stored in the stars,https://www.ted.com/talks/kirsten_banks_the_aboriginal_knowledge_stored_in_the_stars
509278,vikramaditya_prakash_is_chandigarh_a_perfectly_planned_city,Vikramāditya Prakāsh,Is Chandigarh a perfectly planned city?,https://www.ted.com/talks/vikramaditya_prakash_is_chandigarh_a_perfectly_planned_city
516513,jonathan_foley_the_climate_solutions_worth_funding_now,Jonathan Foley,The climate solutions worth funding — now,https://www.ted.com/talks/jonathan_foley_the_climate_solutions_worth_funding_now
518592,john_mullins_6_tips_on_being_a_successful_entrepreneur,John Mullins,6 tips on being a successful entrepreneur,https://www.ted.com/talks/john_mullins_6_tips_on_being_a_successful_entrepreneur
518815,daniel_nickrent_the_corpse_flower_may_keep_you_up_at_night,Daniel Nickrent,The corpse flower may keep you up at night,https://www.ted.com/talks/daniel_nickrent_the_corpse_flower_may_keep_you_up_at_night
518233,sarah_longwell_what_makes_someone_vote_against_their_political_party,Sarah Longwell,What makes someone vote against their political party?,https://www.ted.com/talks/sarah_longwell_what_makes_someone_vote_against_their_political_party
518961,good_sport_the_hidden_world_of_stadium_deals_jul_2024,Good Sport,The hidden world of stadium deals,https://www.ted.com/talks/good_sport_the_hidden_world_of_stadium_deals_jul_2024
517766,laetitia_ky_wild_intricate_sculptures_made_out_of_my_hair,Laetitia Ky,"Wild, intricate sculptures — made out of my hair",https://www.ted.com/talks/laetitia_ky_wild_intricate_sculptures_made_out_of_my_hair
518895,how_to_be_a_better_human_how_to_think_critically_about_history_and_why_it_matters,How to Be a Better Human,How to think critically about history — and why it matters,https://www.ted.com/talks/how_to_be_a_better_human_how_to_think_critically_about_history_and_why_it_matters
516369,shari_liu_how_babies_think_about_danger,Shari Liu,How babies think about danger,https://www.ted.com/talks/shari_liu_how_babies_think_about_danger
518958,elsbeth_magilton_the_real_world_influence_of_star_trek,Elsbeth Magilton,The real-world influence of Star Trek,https://www.ted.com/talks/elsbeth_magilton_the_real_world_influence_of_star_trek
517214,shannon_odell_how_does_alcohol_cause_blackouts,Shannon Odell,How does alcohol cause blackouts?,https://www.ted.com/talks/shannon_odell_how_does_alcohol_cause_blackouts
511243,laprisha_berry_daniels_lessons_from_the_past_on_adapting_to_climate_change,Laprisha Berry Daniels,Lessons from the past on adapting to climate change,https://www.ted.com/talks/laprisha_berry_daniels_lessons_from_the_past_on_adapting_to_climate_change
516510,paul_hudson_and_lindsay_levin_leadership_in_the_age_of_ai,Paul Hudson and Lindsay Levin,Leadership in the age of AI,https://www.ted.com/talks/paul_hudson_and_lindsay_levin_leadership_in_the_age_of_ai
504968,leon_claessens_the_real_reason_dodo_birds_went_extinct,Leon Claessens,The real reason dodo birds went extinct,https://www.ted.com/talks/leon_claessens_the_real_reason_dodo_birds_went_extinct
517406,gary_barker_a_reframing_of_masculinity_rooted_in_empathy,Gary Barker,"A reframing of masculinity, rooted in empathy",https://www.ted.com/talks/gary_barker_a_reframing_of_masculinity_rooted_in_empathy
517352,hani_goodarzi_what_if_a_simple_blood_test_could_detect_cancer,Hani Goodarzi,What if a simple blood test could detect cancer?,https://www.ted.com/talks/hani_goodarzi_what_if_a_simple_blood_test_could_detect_cancer
518517,lauren_senior_why_eating_healthy_looks_different_for_everyone,Lauren Senior,Why eating healthy looks different for everyone,https://www.ted.com/talks/lauren_senior_why_eating_healthy_looks_different_for_everyone
